"divipola","municipio","departamento","area_elipsoide_km2","area_3116_km2","area_9377_km2","area_3857_km2","lon_centroide","lat_centroide"
"88001","San Andr<U+00E9>s","Archipi<U+00E9>lago de San Andr<U+00E9>s, Providencia y Santa Catalina",26.6322390599,27.0914424688,27.1885742226,28.12112911,-81.7176247398,12.5431142869
"91540","Puerto Nari<U+00F1>o","Amazonas",1503.1987653718,1509.1673465443,1503.7174218116,1519.3679513113,-70.4719763982,-3.6313045249
"91001","Leticia","Amazonas",6152.4783918825,6183.1291218711,6159.0519065731,6217.3459003091,-70.0451094187,-3.5300622472
"91798","Tarapac<U+00E1>","Amazonas",9148.5982760442,9195.2797082365,9159.1874099078,9227.7347753567,-70.0065216983,-2.4517701504
"91263","El Encanto","Amazonas",10890.9065868404,10897.4810906803,10874.1992093085,10977.7686587924,-72.7236840031,-1.9972360927
"91536","Puerto Arica","Amazonas",13754.3575449845,13791.1738860682,13747.4282634157,13862.5189108539,-71.1484014282,-1.9108702179
"91530","Puerto Alegr<U+00ED>a","Amazonas",8493.6383851263,8494.1282141348,8481.8229948711,8553.4081162186,-73.7572678849,-0.9521390649
"91407","La Pedrera","Amazonas",13600.1490090171,13670.3195792893,13616.4276611263,13700.1788184025,-70.0383265664,-1.4271341401
"91405","La Chorrera","Amazonas",12719.2973740634,12726.9285424757,12700.01586941,12811.5526646214,-72.7606143928,-1.2404721701
"91669","Puerto Santander","Amazonas",14709.3580836625,14731.0847005603,14691.9819374234,14814.3321149513,-71.9389991932,-1.1010395858
"97666","Taraira","Vaup<U+00E9>s",6475.5075998942,6510.2465077231,6484.2360469381,6520.2764454907,-69.9077709205,-0.7198151352
"91460","Miriti - Paran<U+00E1>","Amazonas",16823.4284553358,16866.1197555203,16813.3850929391,16939.7231392348,-71.1855309913,-0.6870336222
"91430","La Victoria","Amazonas",1428.9086379221,1432.7950542864,1428.2028912886,1438.5499770931,-71.1048786695,-0.125016263
"86757","San Miguel","Putumayo",378.8414598523,379.7424893333,379.968752614,381.4053201725,-76.857757679,0.3058742808
"86568","Puerto As<U+00ED>s","Putumayo",2814.7367799056,2819.1572532289,2819.8436843947,2833.9010526678,-76.3282021337,0.4786150444
"86573","Legu<U+00ED>zamo","Putumayo",10902.7345877759,10906.8837646566,10900.4352547506,10976.4765223703,-75.0647954623,0.0594736987
"52560","Potos<U+00ED>","Nari<U+00F1>o",386.9640498414,388.2981595218,388.6755370427,389.6350860155,-77.4248059302,0.7226793581
"97511","Pacoa","Vaup<U+00E9>s",13949.8365516838,13993.2578086082,13946.8593149693,14044.3496907523,-70.9364570935,0.1947746665
"52356","Ipiales","Nari<U+00F1>o",1566.5309939087,1571.7619428148,1573.2326806574,1577.2422311548,-77.3703539156,0.5586148296
"86320","Orito","Putumayo",1934.499468011,1939.3951863979,1940.6619652982,1947.8103090627,-76.9431381931,0.6737557844
"52022","Aldana","Nari<U+00F1>o",47.4495837716,47.6405138745,47.695365325,47.7813656949,-77.6953873133,0.9134316755
"18785","Solita","Caquet<U+00E1>",476.5746197192,476.9316506137,476.8300858721,479.905697483,-75.6383999207,0.9092658824
"52317","Guachucal","Nari<U+00F1>o",155.0283298009,155.6669018274,155.8504846004,156.1177808187,-77.7375896068,0.9750380398
"52506","Ospina","Nari<U+00F1>o",64.6034961248,64.8432431527,64.9117220665,65.0596329443,-77.5523495379,1.0298158044
"86571","Puerto Guzm<U+00E1>n","Putumayo",4571.9205731886,4576.5911579296,4576.3517774039,4603.531546572,-75.8802192323,0.7464368206
"86885","Villagarz<U+00F3>n","Putumayo",1393.9120353992,1396.96503469,1397.6913565422,1403.6633924344,-76.7449544304,0.911151412
"97889","Yavarat<U+00E9>","Vaup<U+00E9>s",4631.9521424189,4660.4223126485,4640.9060499848,4664.1677565702,-69.6186804115,0.833316472
"18205","Curillo","Caquet<U+00E1>",402.9232619025,403.3581998774,403.3559836796,405.7762392778,-75.9517830034,1.0596625794
"18756","Solano","Caquet<U+00E1>",42289.9507600052,42312.7996586664,42233.5427437642,42577.9180579555,-73.1238287328,0.2112942848
"86755","San Francisco","Putumayo",406.3991005647,407.356715369,407.5961368375,409.2972195814,-76.8472665099,1.1360703334
"52001","Pasto","Nari<U+00F1>o",1096.1138423995,1099.4114297812,1100.3194918655,1103.8952444663,-77.2060976041,1.0836018178
"52683","Sandon<U+00E1>","Nari<U+00F1>o",101.2572408174,101.6125143443,101.7133161655,101.990545192,-77.4567001675,1.2881052256
"52435","Mallama","Nari<U+00F1>o",566.5603268261,569.0354325987,569.7476026315,570.6087213673,-77.846643163,1.1559449164
"52381","La Florida","Nari<U+00F1>o",135.8553952787,136.3129204186,136.4419328833,136.8442229129,-77.3882287885,1.3339256813
"86001","Mocoa","Putumayo",1301.9194971081,1304.6397831316,1305.2658650138,1311.2954690776,-76.6843578764,1.2285704126
"52019","Alb<U+00E1>n","Nari<U+00F1>o",38.5043007816,38.6100868621,38.6384307124,38.7889854837,-77.0688096662,1.4698539931
"52260","El Tambo","Nari<U+00F1>o",246.525103389,247.3527242771,247.58593823,248.3393309773,-77.3831166016,1.4302635458
"18150","Cartagena del Chair<U+00E1>","Caquet<U+00E1>",12784.7217878277,12785.634868101,12771.3865256231,12873.0234388263,-74.272303979,0.6476827551
"52678","Samaniego","Nari<U+00F1>o",602.6234091726,605.043961315,605.7385227589,607.0592196454,-77.6917911626,1.4305542986
"94885","La Guadalupe","Guain<U+00ED>a",1160.8733270854,1178.8682724596,1171.8900943569,1169.3995570342,-67.0015167497,1.4045331216
"52693","San Pablo","Nari<U+00F1>o",111.5720236975,111.8596407884,111.9347648746,112.4194883681,-76.9752796607,1.681576844
"97161","Caruru","Vaup<U+00E9>s",6353.7103953559,6368.4884251508,6349.0254731273,6398.8108389017,-71.3309319837,1.0527435936
"97001","Mit<U+00FA>","Vaup<U+00E9>s",16148.8998753684,16215.9200297823,16156.5726438531,16263.417485364,-70.4175713725,1.0155455713
"52079","Barbacoas","Nari<U+00F1>o",2718.999032165,2732.9291936002,2736.9106635682,2739.0683992398,-78.1562250632,1.445631533
"52540","Policarpa","Nari<U+00F1>o",432.8007274603,434.3413048552,434.7788202459,436.1128490421,-77.4813401864,1.7353526081
"95200","Miraflores","Guaviare",12791.1222890755,12808.0949314645,12774.762821438,12884.8801520533,-72.0181218326,1.3639549012
"52835","San Andres de Tumaco","Nari<U+00F1>o",3588.5941240072,3611.3519541853,3617.7137014431,3615.7528122276,-78.6138967791,1.6360626184
"05615","Rionegro","Antioquia",195.8345674794,195.9402028419,195.866288553,199.4134933931,-75.4107621191,6.1507836215
"20443","Manaure","Cesar",136.7340973944,136.7820945063,136.5155788895,142.2223331419,-72.9916855227,10.3909603836
"94001","In<U+00ED>rida","Guain<U+00ED>a",15815.4130292446,15970.2680683796,15891.2751699809,15975.5212425948,-68.4574797479,3.3193808263
"27580","R<U+00ED>o Iro","Choc<U+00F3>",324.5352627175,325.1085619356,325.2165020729,329.3642664807,-76.4844664974,5.1726759828
"95025","El Retorno","Guaviare",12415.4960159822,12442.2071072616,12405.8896851951,12515.6135047861,-71.5365299154,2.0862797902
"94887","Pana Pana","Guain<U+00ED>a",10149.4683151465,10227.1391050768,10180.9388484513,10230.0321451166,-69.1144062979,1.9811038603
"94883","San Felipe","Guain<U+00ED>a",2885.8413135646,2926.3651438771,2909.7089532441,2909.3937451888,-67.3398517734,2.1558895276
"27413","Llor<U+00F3>","Choc<U+00F3>",841.5434529821,842.9090456301,843.1318908579,855.2093750564,-76.385455523,5.5851012439
"97777","Papunaua","Vaup<U+00E9>s",5531.5268002966,5550.8750431847,5531.6780311417,5573.6799780129,-70.7062250713,1.6816262866
"54344","Hacar<U+00ED>","Norte de Santander",418.8790116499,419.0049403099,418.2102127004,430.6913588067,-73.0782661561,8.3618279834
"54720","Sardinata","Norte de Santander",1466.9906065756,1467.7068363657,1464.6649745069,1507.6229305516,-72.8063054321,8.2641054322
"66075","Balboa","Risaralda",119.3963151094,119.5228748854,119.5201638493,121.0792021708,-75.9427368496,4.9183430835
"85001","Yopal","Casanare",2480.4266565396,2482.9386359124,2476.8873029745,2517.9065359337,-72.2579894302,5.2427184281
"85430","Trinidad","Casanare",2962.634684761,2970.2276701076,2960.9229658355,3008.5846845911,-71.194107025,5.3674904081
"15001","Tunja","Boyac<U+00E1>",119.6717277519,119.6895582865,119.4855563725,121.587829113,-73.3780207412,5.5184717378
"52427","Mag<U+00FC>i","Nari<U+00F1>o",1799.3819817488,1808.0958028838,1810.5932992274,1813.4947657171,-78.0447370784,1.9068587523
"52405","Leiva","Nari<U+00F1>o",309.4265063758,310.4204480138,310.6980433079,311.8644112126,-77.3119445872,1.9389759729
"95015","Calamar","Guaviare",13551.4654711164,13556.414051113,13530.2045773691,13653.8315714974,-73.0342672096,1.6136194492
"52621","Roberto Pay<U+00E1>n","Nari<U+00F1>o",1449.4589712583,1457.7159435454,1460.0558274833,1460.8221487687,-78.381108362,1.8975640015
"52520","Francisco Pizarro","Nari<U+00F1>o",521.9122349923,525.1839253629,526.1003054506,526.1202376856,-78.5919314057,2.0885282317
"50350","La Macarena","Meta",10839.0372563899,10839.335183568,10826.0051645583,10927.6356460905,-74.0948744293,2.1618517945
"52473","Mosquera","Nari<U+00F1>o",763.5880177321,768.0532287309,769.3140415309,770.1162436866,-78.4388311052,2.4424877394
"52490","Olaya Herrera","Nari<U+00F1>o",997.6642475808,1003.1165102745,1004.6671486914,1005.9789839818,-78.2947157976,2.289879202
"52696","Santa B<U+00E1>rbara","Nari<U+00F1>o",1219.1716063651,1224.5756155852,1226.1264783075,1229.3607508531,-77.8743386293,2.3021321939
"52390","La Tola","Nari<U+00F1>o",413.7379444692,415.9119861558,416.5322186209,417.2638182363,-78.2099056354,2.4192853106
"41349","Hobo","Huila",194.1217216237,194.2334209407,194.1672290991,195.8099993162,-75.4478106907,2.5416530722
"52250","El Charco","Nari<U+00F1>o",2480.0861863971,2490.6787767397,2493.7036089658,2500.4043586606,-77.7956947425,2.1831640773
"19318","Guapi","Cauca",2557.6881806542,2567.9492938857,2570.8867202915,2579.452979789,-77.6904675484,2.4132588268
"94888","Morichal","Guain<U+00ED>a",8507.8647294454,8554.9955676896,8520.4895553023,8580.3979498881,-69.8400410047,2.4214563495
"95001","San Jos<U+00E9> del Guaviare","Guaviare",16741.0962249284,16768.402365691,16723.7011196416,16885.5066446058,-71.9192656075,2.484507338
"19809","Timbiqu<U+00ED>","Cauca",2050.3669813199,2057.7061942808,2059.7854930576,2068.7224644822,-77.4913055761,2.6994692042
"18753","San Vicente del Cagu<U+00E1>n","Caquet<U+00E1>",17463.30701932,17464.6131741931,17445.0092960019,17595.8178824289,-74.2627491099,1.5676624872
"50450","Puerto Concordia","Meta",1242.2469539381,1242.9591731071,1240.294326444,1253.4654010182,-72.7210939885,2.7522544711
"50590","Puerto Rico","Meta",3427.173964588,3428.115100668,3421.73469913,3458.2027966989,-73.1377977169,2.7580730501
"94884","Puerto Colombia","Guain<U+00ED>a",15534.9685720946,15700.5448942567,15620.2720724715,15669.7076347409,-68.2090015465,2.507572727
"50711","Vistahermosa","Meta",4818.8805288695,4819.1952658446,4811.894131249,4862.9851535306,-73.6664807367,2.8115959519
"19418","L<U+00F3>pez","Cauca",3357.3642083562,3367.5673970051,3370.3569422834,3389.1723134477,-77.2184091099,3.001551213
"94663","Mapiripana","Guain<U+00ED>a",4906.0756890623,4927.9712399332,4909.4902711938,4950.8633448974,-70.2693862588,2.8088672033
"50325","Mapirip<U+00E1>n","Meta",11931.3843028917,11948.9307671655,11917.2735820851,12047.0512747893,-71.9380909538,3.1176174473
"50577","Puerto Lleras","Meta",2535.1999848213,2535.7695624927,2531.2109583864,2560.1372461497,-73.2367068985,3.1930936148
"94343","Barranco Minas","Guain<U+00ED>a",9404.1706027011,9467.8040896263,9426.8585044222,9499.0110520945,-69.3988480946,3.313525319
"94886","Cacahual","Guain<U+00ED>a",2305.3595760936,2335.3229081401,2322.4306429819,2328.9274623281,-67.5850917739,3.3861502639
"76233","Dagua","Valle del Cauca",914.3703799349,916.3247859041,916.7791158395,924.2318576301,-76.7203948774,3.6498093857
"76109","Buenaventura","Valle del Cauca",6275.0597100663,6292.5008852189,6297.1428146974,6342.3499037807,-77.085876226,3.6114119546
"50001","Villavicencio","Meta",1285.7864778833,1285.9308773955,1283.8363286938,1300.9878643944,-73.4928839206,4.0916758805
"27250","El Litoral del San Juan","Choc<U+00F3>",4124.3905173425,4134.9792237026,4137.6781711269,4174.7972310519,-76.9625687254,4.2471945846
"73001","Ibagu<U+00E9>","Tolima",1376.6687585224,1377.255243527,1376.6018951697,1394.2396911237,-75.252581162,4.4519196168
"27745","Sip<U+00ED>","Choc<U+00F3>",1577.7433638225,1580.6742565659,1581.2642390839,1598.5017093681,-76.5419457359,4.5944112478
"11001","Bogot<U+00E1>, D.C.","Bogot<U+00E1>, D.C.",1622.8423240072,1622.8526242922,1620.9412597756,1643.005778683,-74.181140816,4.3159963248
"47001","Santa Marta","Magdalena",2347.0940518563,2347.1393482485,2343.9019401139,2453.0209647873,-73.8852162073,11.1218917777
"44001","Riohacha","La Guajira",3087.5479815294,3088.7156392783,3082.639262203,3229.5629265642,-72.9588560092,11.2429454524
"44847","Uribia","La Guajira",7873.2978262582,7886.0522971023,7864.5347741749,8279.7854895906,-71.7490762729,11.9997265376
"88564","Providencia","Archipi<U+00E9>lago de San Andr<U+00E9>s, Providencia y Santa Catalina",21.9678140238,22.3106556525,22.3849821192,23.3453073618,-81.3739569558,13.3532313673
"85162","Monterrey","Casanare",778.8123825805,779.1724748224,777.5734260961,789.6125172467,-72.847334183,4.8413002433
"50568","Puerto Gait<U+00E1>n","Meta",17217.9850817242,17247.6864720438,17199.3696689616,17418.6000267146,-71.6316879107,4.0049337121
"20045","Becerril","Cesar",1225.1418420712,1225.4011315018,1223.2165217512,1269.1630673825,-73.2525349255,9.7277636283
"27361","Istmina","Choc<U+00F3>",1875.4987907061,1879.9668871539,1881.0722273017,1900.9885915228,-76.869202399,4.7397407065
"70001","Sincelejo","Sucre",279.8140932741,279.9675785545,279.8606084147,289.1802959724,-75.4317424881,9.31667119
"05001","Medell<U+00ED>n","Antioquia",374.5604521473,374.8279533363,374.7354299528,381.5582433432,-75.6110279335,6.2575900988
"05240","Eb<U+00E9>jico","Antioquia",237.569753117,237.7793780143,237.7473729043,242.0714716483,-75.7833117066,6.3264424364
"05212","Copacabana","Antioquia",67.719151391,67.7607229505,67.7390809056,69.0090617953,-75.5007561915,6.3518811302
"05088","Bello","Antioquia",147.6567418881,147.7591236055,147.72051588,150.4733053334,-75.5897353254,6.3588409528
"05308","Girardota","Antioquia",82.8088586335,82.855990003,82.8266575062,84.3952266734,-75.4479565132,6.3797447439
"27073","Bagad<U+00F3>","Choc<U+00F3>",806.3492946292,807.4542054986,807.5687375191,819.219657909,-76.1979888153,5.5031157307
"27600","R<U+00ED>o Quito","Choc<U+00F3>",697.3695072541,698.9567287811,699.3371943997,708.6522689668,-76.8115683465,5.5675305769
"27050","Atrato","Choc<U+00F3>",420.7480019748,421.5666854489,421.7392792548,427.5454370088,-76.6061220181,5.5606345339
"20400","La Jagua de Ibirico","Cesar",755.7744445185,755.9067545565,754.5920389304,782.1225164982,-73.3206842945,9.5513526579
"85263","Pore","Casanare",779.3719092285,780.4712177707,778.400657654,792.2380938244,-71.9257909308,5.6631952675
"05631","Sabaneta","Antioquia",15.82471682,15.8359713159,15.8320490483,16.1131635718,-75.6088066281,6.1383050464
"05380","La Estrella","Antioquia",36.6012348453,36.6286509258,36.6205406122,37.2682918279,-75.6489553571,6.1375971494
