x,y,dane_sede,sector,clase,zona,estrato
4876858.65243022,2064086.74696297,111001014958,Oficial,Distrital,Urbana,3
4877043.31339877,2063795.43410583,111001015172,Oficial,Distrital,Urbana,3
4877001.54923768,2064591.17645732,111001015733,Oficial,Distrital,Urbana,3
4877001.84060286,2064849.64643296,111001012840,Oficial,Distrital,Urbana,3
4875724.57569977,2063293.72456605,111001018058,Oficial,Distrital,Urbana,3
4875804.72114919,2063226.89221915,111001018031,Oficial,Distrital,Urbana,3
4875336.73961985,2062533.80330865,111001028355,Oficial,Distrital,Urbana,2
4877099.95797311,2062486.00186042,111001020095,Oficial,Distrital,Urbana,
4877118.89224984,2064069.14838538,111001027332,Oficial,Distrital,Urbana,3
4877740.25984293,2063882.01137454,111001015130,Oficial,Distrital,Urbana,3
4878365.83023357,2064597.92714711,111001106810,Oficial,Distrital,Urbana,3
4876684.17592976,2061761.13109492,111001027383,Oficial,Distrital,Urbana,2
4876220.36581589,2061933.82605535,111001075141,Oficial,Distrital,Urbana,2
4875715.4083393,2062182.2356307,111001098957,Oficial,Distrital,Urbana,1
4876940.78128272,2060108.18150988,111001028380,Oficial,Distrital,Urbana,2
4877876.66493732,2062909.32355155,111001030015,Oficial,Distrital,Urbana,3
4877441.6329223,2064653.60847258,111001032395,Oficial,Distrital,Urbana,3
4876392.77902737,2064256.80681579,111001034134,Oficial,Distrital,Urbana,3
4876909.63653213,2063408.53364691,111001036765,Oficial,Distrital,Urbana,2
4876600.23211942,2063559.73350195,111001018112,Oficial,Distrital,Urbana,2
4876240.8395643,2063249.0681999,111001017981,Oficial,Distrital,Urbana,2
4876979.1292635,2062875.1240838,111001015148,Oficial,Distrital,Urbana,
4876248.26220724,2063564.00809036,111001012912,Oficial,Distrital,Urbana,2
4876901.81784475,2060594.61127834,111001041611,Oficial,Distrital,Urbana,2
4877172.11081378,2060353.63938559,111001087815,Oficial,Distrital,Urbana,2
4876031.30454697,2061448.13687849,111001076376,Oficial,Distrital,Urbana,2
4876161.88137109,2060157.13003984,111001078930,Oficial,Distrital,Urbana,1
4876538.64615324,2060264.80165467,111001801331,Oficial,Distrital,Urbana,1
4876107.88425904,2063515.49305298,111001098965,Oficial,Distrital - administracion contratada,Urbana,2
4877172.76549746,2061251.3021593,111001102091,Oficial,Distrital,Urbana,2
4876307.3170587,2061889.88799154,111001107794,Oficial,Distrital,Urbana,
4875578.67166207,2062992.24771125,311001000441,No oficial,Privado,Urbana,3
4877600.39679893,2063031.08507358,311001001049,No oficial,Privado,Urbana,3
4878046.11831647,2063111.95204731,311001001332,No oficial,Privado,Urbana,1
4875829.39217878,2063049.71868087,311001001553,No oficial,Privado,Urbana,3
4878430.5206914,2063656.29799371,311001002321,No oficial,Privado,Urbana,3
4877032.79149468,2064365.35510583,311001002380,No oficial,Privado,Urbana,3
4876586.25005562,2064695.90931401,311001003891,No oficial,Privado,Urbana,3
4878245.2706316,2063959.99947241,311001004986,No oficial,Privado,Urbana,3
4875699.35445359,2064199.95325597,311001006466,No oficial,Privado,Urbana,3
4876530.69816028,2064371.83153259,311001009007,No oficial,Privado,Urbana,3
4877570.15616681,2063677.51336412,311001010099,No oficial,Privado,Urbana,3
4874952.02632386,2064677.19266215,311001012598,No oficial,Privado,Urbana,3
4876511.91091904,2063385.41197782,311001016623,No oficial,Privado,Urbana,2
4875470.93800072,2063717.31703216,311001016828,No oficial,Privado,Urbana,3
4877540.55090301,2063130.84053261,311001025207,No oficial,Privado,Urbana,3
4876577.59991503,2063895.41527121,311001026459,No oficial,Privado,Urbana,3
4878137.65031624,2063541.13583842,311001027200,No oficial,Privado,Urbana,3
4876844.43548674,2061503.75048127,311001031720,No oficial,Privado,Urbana,2
4876990.55531558,2060729.10659172,311001038911,No oficial,Privado,Urbana,2
4877341.12879057,2061252.01591155,311001042977,No oficial,Privado,Urbana,2
4877588.9801035,2062991.63817145,311001043787,No oficial,Privado,Urbana,3
4878137.80092313,2063996.7343791,311001043850,No oficial,Privado,Urbana,3
4876696.32135526,2060040.90934845,311001043876,No oficial,Privado,Urbana,1
4875906.61175189,2061387.82283794,311001046611,No oficial,Privado,Urbana,2
4876584.37777092,2063849.44046527,311001047499,No oficial,Privado,Urbana,3
4876817.70264525,2061662.97525487,311001051798,No oficial,Privado,Urbana,2
4876736.51295178,2061346.78913075,311001051852,No oficial,Privado,Urbana,2
4878350.26572479,2063917.73787509,311001075361,No oficial,Privado,Urbana,3
4875129.58087694,2065394.83401777,311001075859,No oficial,Privado,Urbana,3
4874788.58176205,2063974.94257666,311001077541,No oficial,Privado,Urbana,3
4875807.40701647,2061554.9898653,311001077681,No oficial,Privado,Urbana,2
4875715.25926316,2064891.33687698,311001087130,No oficial,Privado,Urbana,3
4875114.50375813,2065085.67877971,311001088250,No oficial,Privado,Urbana,3
4877103.95689596,2061018.58410913,311001089981,No oficial,Privado,Urbana,2
4878385.90421413,2063491.6629778,311001090190,No oficial,Privado,Urbana,3
4877999.57229085,2064093.45101694,311001091293,No oficial,Privado,Urbana,3
4875820.53769624,2064327.50479007,311001091854,No oficial,Privado,Urbana,3
4877103.23920245,2060690.43043704,311001091862,No oficial,Privado,Urbana,2
4876899.62002984,2064769.76806369,311001092052,No oficial,Privado,Urbana,3
4876415.52345149,2061444.64825058,311001092541,No oficial,Privado,Urbana,2
4875729.32524059,2061869.10905135,311001092818,No oficial,Privado,Urbana,2
4876843.93345125,2060050.65658702,311001093199,No oficial,Privado,Urbana,2
4875181.92939,2064720.56742111,311001093253,No oficial,Privado,Urbana,3
4878158.21414387,2063680.94031736,311001093881,No oficial,Privado,Urbana,3
4875381.5044134,2063619.72534081,311001094942,No oficial,Privado,Urbana,3
4876210.10992004,2064217.52714483,311001095523,No oficial,Privado,Urbana,3
4876712.63149287,2061611.75386396,311001096465,No oficial,Privado,Urbana,2
4875878.55748235,2065030.39097536,311001101213,No oficial,Privado,Urbana,3
4877166.88286378,2064815.92269461,311001101850,No oficial,Privado,Urbana,3
4875673.3513109,2062891.47827321,311001101884,No oficial,Privado,Urbana,3
4876541.54993157,2063751.68394461,311001102325,No oficial,Privado,Urbana,3
4876068.0297623,2061584.01258548,311001102333,No oficial,Privado,Urbana,2
4875993.29502333,2064868.76217044,311001102805,No oficial,Privado,Urbana,3
4876663.68951906,2060574.08051213,311001102821,No oficial,Privado,Urbana,2
4876453.89755252,2062036.45899142,311001106100,No oficial,Privado,Urbana,2
4875392.30890777,2063410.30775507,311001106118,No oficial,Privado,Urbana,3
4874902.34261696,2064615.86980432,311001106126,No oficial,Privado,Urbana,3
4878546.41386028,2063652.34002153,311001106151,No oficial,Privado,Urbana,3
4874902.23215381,2065261.92753857,311001106169,No oficial,Privado,Urbana,3
4878504.5085993,2063782.5017554,311001106177,No oficial,Privado,Urbana,3
4876484.89129693,2061669.79053432,311001106452,No oficial,Privado,Urbana,2
4876107.13039161,2062946.29386965,311001108315,No oficial,Privado,Urbana,3
4875986.95864579,2062842.96698802,311001108374,No oficial,Privado,Urbana,3
4873123.59111318,2065644.67957737,311001110417,No oficial,Privado,Urbana,
4876730.40890852,2061363.34747622,311001110549,No oficial,Privado,Urbana,2
4878432.36451451,2063836.91633254,311001110697,No oficial,Privado,Urbana,2
4874771.03770082,2064406.2408609,311001110701,No oficial,Privado,Urbana,3
4877744.91262441,2063778.37129754,311001800120,No oficial,Privado,Urbana,3
4876877.9726528,2061356.25816608,311001800201,No oficial,Privado,Urbana,2
4875946.45022601,2061335.56423157,311001800324,No oficial,Privado,Urbana,2
4876735.08422215,2061599.15844517,311001800937,No oficial,Privado,Urbana,
4873976.64221885,2061449.79467816,111001014486,Oficial,Distrital,Urbana,2
4872665.17665114,2060563.34220381,111001014524,Oficial,Distrital,Urbana,1
4870807.55485301,2064992.40005831,111001020320,Oficial,Distrital,Urbana,2
4873754.31654489,2060985.28508171,111001027251,Oficial,Distrital,Urbana,2
4873794.40532828,2061244.2992116,111001028266,Oficial,Distrital,Urbana,2
4873262.98105515,2061158.97416299,111001030821,Oficial,Distrital,Urbana,1
4872603.16012727,2061693.09291584,111001106241,Oficial,Distrital,Urbana,1
4872719.18917994,2061448.95230557,111001075302,Oficial,Distrital,Urbana,1
4873407.85220926,2061516.08947808,111001030830,Oficial,Distrital,Urbana,1
4873912.09797182,2060884.83627933,111001027375,Oficial,Distrital,Urbana,1
4872200.57200827,2063618.66748619,111001030848,Oficial,Distrital,Urbana,2
4872581.17262564,2059646.70384141,111001033928,Oficial,Distrital,Urbana,1
4873981.49476106,2062005.22707749,111001093351,Oficial,Distrital,Urbana,1
4872556.37976876,2059210.73197235,111001107131,Oficial,Distrital,Urbana,1
4872577.31711906,2062375.07034399,111001034240,Oficial,Distrital,Urbana,2
4871735.57257443,2062557.71596888,111001043028,Oficial,Distrital,Urbana,1
4872962.09717187,2060770.39330218,111001034754,Oficial,Distrital,Urbana,1
4873184.56934959,2061225.28381855,111001029599,Oficial,Distrital,Urbana,2
4873327.75489389,2062051.81032833,111001035572,Oficial,Distrital,Urbana,2
4873116.56659338,2061904.15004147,111001013625,Oficial,Distrital,Urbana,2
4872369.57682022,2059768.93599846,111001036561,Oficial,Distrital,Urbana,1
4872028.2549606,2063447.36312178,111001036781,Oficial,Distrital,Urbana,2
4874172.48634255,2061430.72250006,111001013404,Oficial,Distrital,Urbana,2
4871923.86273672,2064002.59687023,111001800911,Oficial,Distrital,Urbana,
4874092.78431996,2061701.05010295,111001044385,Oficial,Distrital,Urbana,2
4871580.78718592,2063349.89826041,111001045730,Oficial,Distrital,Urbana,1
4871232.97425466,2063258.05927422,111001043893,Oficial,Distrital,Urbana,1
4872180.45173249,2061256.30622909,111001046663,Oficial,Distrital,Urbana,1
4872439.65337536,2061735.88591202,111001086827,Oficial,Distrital,Urbana,1
4872779.86366976,2059083.81105955,111001047457,Oficial,Distrital,Urbana,1
4871666.00909279,2062983.21689685,111001047571,Oficial,Distrital,Urbana,1
4871119.26966707,2062972.50718186,111001075086,Oficial,Distrital,Urbana,1
4871121.01833606,2061003.87202266,111001047678,Oficial,Distrital,Urbana,1
4871470.38234625,2060824.96643469,111001104213,Oficial,Distrital,Urbana,1
4871466.60453751,2061117.61950255,111001106569,Oficial,Distrital,Urbana,1
4870929.47468263,2060879.62558434,111001801489,Oficial,Distrital,Urbana,
4870954.97832561,2064903.11875285,111001075329,Oficial,Distrital,Urbana,2
4873317.05451581,2060307.68543594,111001075663,Oficial,Distrital,Urbana,1
4873096.2542461,2060016.00162029,111001104230,Oficial,Distrital,Urbana,1
4873295.38584404,2060111.84236538,111001104248,Oficial,Distrital,Urbana,1
4872997.63191819,2060240.47804469,111001106577,Oficial,Distrital,Urbana,1
4873866.48274683,2060270.28296407,111001075752,Oficial,Distrital,Urbana,2
4872831.98459548,2062641.51871105,111001076937,Oficial,Distrital,Urbana,2
4872591.39747653,2062305.6982087,111001013633,Oficial,Distrital,Urbana,2
4872526.40616913,2062177.08845978,111001075213,Oficial,Distrital,Urbana,2
4872719.29686306,2060607.77518168,111001086584,Oficial,Distrital,Urbana,1
4872147.08595908,2060901.40106875,111001075230,Oficial,Distrital,Urbana,1
4872047.83685812,2062735.62737667,111001065307,Oficial,Distrital,Urbana,1
4873607.76503595,2059697.63698638,111001086762,Oficial,Distrital,Urbana,1
4873343.87806902,2059443.46594776,111001014508,Oficial,Distrital,Urbana,1
4870850.15532706,2063966.6413812,111001086801,Oficial,Distrital,Urbana,
4870760.76331584,2063308.39407518,111001044431,Oficial,Distrital,Urbana,1
4870402.65423892,2064305.20358199,111001045004,Oficial,Distrital,Urbana,1
4870991.95471027,2063707.46049725,111001047481,Oficial,Distrital,Urbana,1
4870310.03911606,2063622.74902971,111001086835,Oficial,Distrital,Urbana,
4869003.65979159,2065216.66367049,111001098981,Oficial,Distrital,Urbana,1
4870311.34763307,2063160.71635184,111001044423,Oficial,Distrital,Urbana,1
4870253.3477594,2063263.44927021,111001104108,Oficial,Distrital,Urbana,1
4869590.74036254,2065595.41439619,111001092410,Oficial,Distrital,Urbana,2
4868944.09384755,2065489.73726578,111001075221,Oficial,Distrital,Urbana,1
4870824.48078096,2064000.87251182,111001096555,Oficial,Distrital,Urbana,
4871128.07855815,2063451.29788382,111001045721,Oficial,Distrital,Urbana,1
4872962.25440901,2059405.53898869,111001098973,Oficial,Distrital,Urbana,1
4873658.9404089,2059806.87661017,111001100013,Oficial,Distrital - administracion contratada,Urbana,1
4870955.18555869,2062857.59143221,111001100021,Oficial,Distrital - administracion contratada,Urbana,1
4871222.37723404,2060027.66812292,111001107115,Oficial,Distrital,Urbana,1
4870300.62318329,2065394.05018948,111001107816,Oficial,Distrital,Urbana,2
4873677.18505349,2060246.05637903,111001107859,Oficial,Distrital,Urbana,2
4872155.77211148,2060818.04582423,111001109304,Oficial,Distrital,Urbana,1
4871489.17178207,2064615.9531586,111001800414,Oficial,Distrital - administracion contratada,Urbana,2
4871931.15994587,2064996.67581089,111001800422,Oficial,Distrital - administracion contratada,Urbana,
4870899.0681114,2064477.03400632,111001800571,Oficial,Distrital - administracion contratada,Urbana,
4870862.8342239,2063797.54584433,111001800635,Oficial,Distrital - administracion contratada,Urbana,1
4872139.06113487,2064354.04233021,111001801276,Oficial,Distrital,Urbana,
4871086.74337196,2064900.84714129,111001801314,Oficial,Distrital,Urbana,
4873157.1260865,2060931.30865695,311001000514,No oficial,Privado,Urbana,2
4873543.67655386,2060726.95024202,311001001235,No oficial,Privado,Urbana,2
4872729.68875405,2062247.96839318,311001004871,No oficial,Privado,Urbana,2
4870519.26088804,2065096.20705985,311001005109,No oficial,Privado,Urbana,2
4873281.76704031,2060780.57439195,311001016631,No oficial,Privado,Urbana,1
4870141.60185174,2062891.82442637,311001017531,No oficial,Privado,Urbana,1
4871931.48858669,2065496.00247487,311001030537,No oficial,Privado,Urbana,3
4873286.19568122,2062256.93478626,311001033498,No oficial,Privado,Urbana,2
4870708.9726214,2065432.79882349,311001034788,No oficial,Privado,Urbana,2
4873845.56943277,2061005.56969524,311001036951,No oficial,Privado,Urbana,2
4873013.48546591,2062579.26292187,311001037507,No oficial,Privado,Urbana,2
4873554.9865668,2062259.72086883,311001038368,No oficial,Privado,Urbana,2
4870835.41602664,2065066.62219331,311001039780,No oficial,Privado,Urbana,2
4870742.4865582,2065102.66292856,311001039852,No oficial,Privado,Urbana,2
4870141.60185174,2062891.82442637,311001041113,No oficial,Privado,Urbana,1
4872759.65668914,2062856.53230296,311001041270,No oficial,Privado,Urbana,2
4872034.80677482,2063705.39579641,311001042870,No oficial,Privado,Urbana,2
4869931.55749904,2065708.19171016,311001043001,No oficial,Privado,Urbana,2
4872333.02702586,2063919.1104471,311001043248,No oficial,Privado,Urbana,2
4871613.87061572,2063918.38326458,311001043744,No oficial,Privado,Urbana,2
4871602.25600128,2065554.73166765,311001044236,No oficial,Privado,Urbana,3
4869662.92709668,2065810.16261449,311001044881,No oficial,Privado,Urbana,2
4873193.59409268,2061931.23590888,311001045542,No oficial,Privado,Urbana,2
4872098.42653901,2063721.44643879,311001046263,No oficial,Privado,Urbana,2
4872901.92883382,2062703.79221512,311001046760,No oficial,Privado,Urbana,2
4873742.43816108,2061373.67339621,311001046824,No oficial,Privado,Urbana,2
4870825.73927332,2065267.22459516,311001047979,No oficial,Privado,Urbana,3
4872575.79584072,2063019.72648716,311001050228,No oficial,Privado,Urbana,
4871553.12657814,2063925.07119151,311001065527,No oficial,Privado,Urbana,2
4871964.81617403,2059901.6028974,311001075034,Oficial,Distrital,Urbana,1
4873407.52345621,2060712.20522952,311001076421,No oficial,Privado,Urbana,2
4872841.74225856,2061146.05978814,311001076448,No oficial,Privado,Urbana,1
4873017.17541581,2062749.43929394,311001076715,No oficial,Privado,Urbana,2
4872686.16565121,2062877.57956554,311001088705,No oficial,Privado,Urbana,2
4872619.23965724,2059684.83363448,311001089396,No oficial,Privado,Urbana,1
4869952.99819442,2065054.74344262,311001089710,No oficial,Privado,Urbana,1
4872204.51113222,2063750.57614905,311001091081,No oficial,Privado,Urbana,2
4871610.31227132,2065410.44444465,311001092478,No oficial,Privado,Urbana,3
4872847.36979509,2061314.41288023,311001092664,No oficial,Privado,Urbana,1
4870266.59687207,2064369.7930567,311001093016,No oficial,Privado,Urbana,1
4871033.69498188,2065234.36128426,311001093300,No oficial,Privado,Urbana,2
4872486.32347128,2062381.18950805,311001093377,No oficial,Privado,Urbana,2
4872244.42271047,2063449.51170391,311001093415,No oficial,Privado,Urbana,2
4869900.2372008,2065603.24487261,311001093431,No oficial,Privado,Urbana,2
4870643.85624097,2064931.96618423,311001093440,No oficial,Privado,Urbana,2
4870970.20505349,2062961.08747562,311001093792,No oficial,Privado,Urbana,1
4872641.51115204,2062468.40115874,311001094730,No oficial,Privado,Urbana,2
4871487.88595304,2061152.80307772,311001095051,No oficial,Privado,Urbana,1
4870421.56749715,2062804.86634103,311001095141,No oficial,Privado,Urbana,1
4869714.28140524,2063843.6883148,311001098531,No oficial,Privado,Urbana,1
4872559.10521435,2060519.63321665,311001101264,No oficial,Privado,Urbana,1
4870761.61953531,2065158.87973853,311001101647,No oficial,Privado,Urbana,2
4872922.16160118,2063076.78831804,311001106185,No oficial,Privado,Urbana,2
4872181.85704216,2063646.04974286,311001106207,No oficial,Privado,Urbana,2
4871780.08119697,2065441.16144474,311001106215,No oficial,Privado,Urbana,3
4870893.55900932,2063287.54422552,311001107629,No oficial,Privado,Urbana,1
4871409.0188531,2065395.43609655,311001108218,No oficial,Privado,Urbana,3
4873609.2083358,2061398.80489812,311001109001,No oficial,Privado,Urbana,2
4872986.05459274,2063128.5111858,311001109613,No oficial,Privado,Urbana,2
4872122.1588884,2064171.93481342,311001109648,No oficial,Privado,Urbana,2
4872060.9643526,2063789.90288672,311001110158,No oficial,Privado,Urbana,2
4869800.20377145,2065582.81794764,311001110191,No oficial,Privado,Urbana,2
4871306.20742538,2061205.21690141,311001800243,No oficial,Privado,Urbana,
4873193.59409268,2061931.23590888,311001800448,No oficial,Privado,Urbana,2
