"dane_sede","localidad","estrato","lon","lat","x_9377","y_9377"
"311001109729","Usaquen",3,-74.0282246602,4.7595546779,4886015.80616001,2084009.8166658
"311001110492","Usaquen",3,-74.0293925698,4.7629193218,4885886.87788198,2084381.84032859
"311001110581","Usaquen",4,-74.0432384002,4.7342828994,4884347.06290437,2081219.48883387
"311001800081","Usaquen",6,-74.04070138,4.6963573147,4884622.0877921,2077027.85643391
"311001800171","Usaquen",4,-74.0308065099,4.7231027906,4885723.57255515,2079981.90327934
"311001800316","Usaquen",3,-74.0257194098,4.7333804148,4886289.27071152,2081116.85963232
"311001800499","Usaquen",3,-74.0373041403,4.7619931577,4885009.59355531,2084280.80227078
"311001800588","Usaquen",5,-74.0405040696,4.7181526218,4884647.55512544,2079436.45350326
"311001800898","Usaquen",4,-74.04725876,4.7416383879,4883902.54580948,2082033.02772543
"311001801135","Usaquen",NA,-74.0408509504,4.7321600507,4884611.41175419,2080984.49230153
"311001801305","Usaquen",NA,-74.0384588904,4.7442171289,4884878.61912968,2082316.53997241
"311001801381","Usaquen",NA,-74.0436771599,4.6985369917,4884292.49955093,2077269.22717547
"311769002214","Usaquen",3,-74.0334216899,4.7659066311,4885440.67714479,2084712.63957014
"311848000286","Usaquen",3,-74.0267996599,4.693760386,4886163.05336649,2076738.59034842
"311848000294","Usaquen",6,-74.0495541101,4.7132080417,4883643.3148334,2078891.5249653
"311848000308","Usaquen",NA,-74.0282631898,4.7500381384,4886009.96981049,2082958.1396807
"311848000341","Usaquen",1,-74.0260129001,4.7418192982,4886258.11052299,2082049.49698178
"311848000456","Usaquen",2,-74.0273232196,4.739470565,4886112.45080911,2081790.1512682
"311848000481","Usaquen",6,-74.0260352403,4.722771351,4886252.52341254,2079944.49364204
"311848000499","Usaquen",2,-74.0223905004,4.7035839531,4886653.51695153,2077823.48450501
"311848000588","Usaquen",3,-74.0229686597,4.7410846893,4886595.50522455,2081967.81575759
"311848000618","Usaquen",NA,-74.0497691604,4.7170420271,4883620.10926351,2079315.2612311
"311848000626","Usaquen",3,-74.0255901404,4.7287086237,4886302.84066382,2080600.55440566
"311848000634","Usaquen",4,-74.0465315001,4.73423658,4883981.94336875,2081214.91961781
"311848000693","Usaquen",NA,-74.0384660302,4.7495597551,4884878.71320454,2082906.962459
"311848000782","Usaquen",4,-74.0304304698,4.7698513588,4885772.95428243,2085148.07996344
"311848000791","Usaquen",NA,-74.0490447401,4.6899740989,4883695.93758664,2076323.81820166
"311848000812","Usaquen",4,-74.0287300002,4.7074896169,4885951.25452254,2078256.13502748
"311848000821","Usaquen",4,-74.0349735996,4.723774828,4885261.66475146,2080056.85685309
"311848000847","Usaquen",NA,-74.0313272804,4.8201951801,4885681.90096455,2090711.79190754
"311848000936","Usaquen",3,-74.03284039,4.7626694821,4885504.58803319,2084354.80147047
"311848000995","Usaquen",5,-74.0509363101,4.7097561507,4883489.48818278,2078510.28124427
"311848001011","Usaquen",4,-74.0439264002,4.7351461074,4884270.92664775,2081314.99800026
"311848002084","Usaquen",3,-74.0267723799,4.7374928704,4886173.19900847,2081571.50378272
"311848002262","Usaquen",5,-74.0514756298,4.7073253733,4883429.28590455,2078241.74181442
"311848002271","Usaquen",NA,-74.0337031401,4.7487882037,4885406.64282104,2082820.90659093
"311848002351","Usaquen",4,-74.0418235797,4.7323682668,4884503.60893223,2081007.66429029
"311848002416","Usaquen",3,-74.0224805196,4.7446439521,4886650.20572304,2082361.07314665
"311848002424","Usaquen",2,-74.03665694,4.7705136279,4885082.76249292,2085222.30383209
"311848002432","Usaquen",3,-74.0411168104,4.7498110427,4884584.86522916,2082935.1743003
"311848002459","Usaquen",2,-74.0242271904,4.7533989739,4886457.98551125,2083328.88508508
"311848002513","Usaquen",2,-74.0239448804,4.7518249856,4886489.02706632,2083154.89576514
